subj_idx,RC,rt,MC,LT,JP,AD,Volume,response
11,M,0.837645044015517,1,W,L,80,90,1
11,M,0.823243697983344,2,W,L,34,67,1
11,M,0.680773668238544,1,W,L,80,90,1
11,M,0.669819427335824,1,W,L,80,90,1
11,M,0.852859417720538,2,Y,L,34,33,0
11,M,0.730069104349241,4,Y,L,34,67,1
11,M,0.829719676712557,1,W,R,80,10,0
11,M,0.613828080400708,2,Y,L,34,33,0
11,M,0.710063996633835,4,Y,L,34,67,1
11,M,0.862171679234962,4,W,L,34,33,0
11,M,0.818063575999986,2,Y,R,34,67,1
11,M,0.788967641137788,2,Y,R,34,67,1
11,M,0.981435868161498,1,Y,R,80,90,1
11,M,0.671957756212578,1,W,L,80,90,1
11,M,0.903192019950438,1,W,L,80,90,1
11,M,0.557502628969814,5,W,L,80,10,0
11,M,0.970292341437016,1,Y,R,80,90,1
11,M,0.736055644023509,5,Y,L,80,90,1
11,M,0.722151849293368,1,Y,L,80,10,0
11,M,0.843527326262119,1,W,L,80,90,1
11,M,0.77234353874519,4,W,L,34,33,0
11,M,0.976513535437334,4,W,L,34,33,0
11,M,0.777983054413198,4,W,L,34,33,0
11,M,0.811226451942275,4,W,R,34,67,1
11,M,0.690135204158651,1,Y,R,80,90,1
11,M,0.874256226901707,1,W,R,80,10,0
12,M,0.910975272661688,1,W,L,80,90,1
12,M,0.76340083526128,2,W,L,34,67,1
12,M,0.602838385962798,5,Y,L,80,90,1
12,M,0.619756332061399,1,Y,R,80,90,1
12,M,0.613773998738054,2,W,L,34,67,1
12,M,0.963175194543737,4,W,R,34,67,1
12,M,0.552778295225721,1,W,L,80,90,1
12,M,1.08663521918095,4,Y,L,34,67,1
12,M,0.636174924135389,5,W,R,80,90,1
12,M,0.888317158909899,1,W,L,80,90,1
12,M,1.79660637562722,2,W,L,34,67,1
12,M,2.58787278790976,4,W,R,34,67,1
12,M,1.15717994171189,2,Y,R,34,67,1
12,M,0.943162575488941,1,W,L,80,90,1
12,M,0.569897244839694,5,Y,L,80,90,1
12,M,1.04735120031251,5,W,R,80,90,1
12,M,1.64811134813567,1,Y,R,80,90,1
12,M,1.60814800348533,5,Y,R,80,10,0
