subj_idx,RC,rt,MC,LT,JP,AD,Volume,response
13,R,1.18674458432361,5,W,R,80,90,1
13,R,0.99000240362875,1,Y,R,80,90,1
13,R,0.59676231109006,4,Y,L,34,67,1
13,R,0.640348225821072,2,W,L,34,67,1
13,R,0.552854310008115,5,Y,L,80,90,1
13,R,0.609104948473032,2,W,L,34,67,1
13,R,0.619387675389589,2,W,L,34,67,1
13,R,0.607836132559896,5,W,R,80,90,1
13,R,0.653911005618284,1,W,L,80,90,1
13,R,0.846570922092724,5,Y,L,80,90,1
13,R,0.557353003034223,1,W,L,80,90,1
13,R,0.541157047142406,1,Y,R,80,90,1
13,R,0.64301475227694,4,Y,L,34,67,1
13,R,1.02687708439771,2,Y,R,34,67,1
13,R,0.586501817744647,1,Y,R,80,90,1
13,R,0.555997956915235,1,Y,R,80,90,1
13,R,0.594870955143051,2,W,L,34,67,1
13,R,0.636114232491309,2,W,L,34,67,1
13,R,0.652774389327533,5,Y,L,80,90,1
13,R,0.477819307154277,1,Y,R,80,90,1
13,R,0.674676261152854,1,Y,R,80,90,1
13,R,0.607322957666838,1,W,L,80,90,1
13,R,0.75336988853087,5,W,R,80,90,1
13,R,0.606086290297753,2,W,L,34,67,1
13,R,0.536327855061245,2,Y,R,34,67,1
13,R,0.925575519033373,5,Y,L,80,90,1
13,R,0.627322957665456,2,Y,R,34,67,1
13,R,0.808502538833636,2,W,L,34,67,1
13,R,0.469333894179726,5,W,R,80,90,1
13,R,0.58625634708369,5,W,R,80,90,1
13,R,0.469331190097364,4,W,R,34,67,1
13,R,0.438485112519629,5,W,R,80,90,1
14,R,0.677281495056377,1,W,R,80,10,0
14,R,0.563271940631239,1,Y,R,80,90,1
14,R,0.71033981311848,4,Y,R,34,33,0
14,R,0.919717573535308,5,Y,L,80,90,1
14,R,0.52876002764242,1,Y,R,80,90,1
14,R,0.758648859777168,4,W,L,34,33,0
14,R,0.572687858664722,2,W,L,34,67,1
14,R,0.586174323227169,5,Y,R,80,10,0
14,R,0.503101883845375,2,Y,L,34,33,0
14,R,0.544744163686119,4,Y,R,34,33,0
14,R,0.519336297806149,5,Y,R,80,10,0
14,R,0.576372622661438,2,Y,R,34,67,1
14,R,0.62074212060179,4,Y,R,34,33,0
14,R,0.569909262987494,1,W,L,80,90,1
14,R,0.629561337620544,4,Y,R,34,33,0
14,R,0.714116515940987,2,Y,R,34,67,1
14,R,0.493030976776936,1,W,L,80,90,1
14,R,0.553255415677995,2,Y,R,34,67,1
14,R,1.07709431241165,1,W,R,80,10,0
14,R,0.795039209206152,2,Y,R,34,67,1
14,R,1.28958417210015,4,W,R,34,67,1
14,R,0.886143977404572,2,W,L,34,67,1
14,R,0.786099209810345,4,W,R,34,67,1
14,R,0.759485623289947,5,W,R,80,90,1
14,R,1.20661388696681,4,W,R,34,67,1
14,R,0.603357870382752,4,W,R,34,67,1
14,R,0.669522278640216,4,W,R,34,67,1
14,R,0.780879127483786,1,W,L,80,90,1
14,R,0.559204999550275,4,W,R,34,67,1
14,R,0.969926689300337,1,W,L,80,90,1
14,R,0.629756632511999,5,Y,L,80,90,1
14,R,0.579040651380637,5,Y,L,80,90,1
14,R,0.595674668747961,4,W,R,34,67,1
14,R,0.819522579095064,2,W,L,34,67,1
14,R,0.569321876031609,2,Y,R,34,67,1
14,R,0.721278129974962,4,W,R,34,67,1
14,R,0.675248324972927,2,W,L,34,67,1
14,R,0.903538142592879,5,Y,L,80,90,1
14,R,0.577012288558763,4,W,R,34,67,1
15,R,0.705323738846346,2,W,L,34,67,1
15,R,0.636381035365048,5,Y,L,80,90,1
15,R,0.803242195717758,1,W,L,80,90,1
15,R,1.05951416639437,1,W,L,80,90,1
15,R,0.772683652321575,2,Y,R,34,67,1
15,R,0.703319111868041,2,W,L,34,67,1
15,R,0.874749571856228,2,W,L,34,67,1
15,R,0.613510801311349,2,W,L,34,67,1
15,R,0.773202836280689,2,W,L,34,67,1
15,R,0.540664002634003,5,W,R,80,90,1
15,R,0.736469669194776,4,Y,L,34,67,1
15,R,0.619657783245202,5,Y,L,80,90,1
15,R,0.697129165040678,4,W,R,34,67,1
15,R,0.66068172940868,1,Y,R,80,90,1
15,R,0.694200042053126,5,Y,L,80,90,1
15,R,0.724823783908505,5,Y,L,80,90,1
15,R,0.619744313909905,5,Y,L,80,90,1
15,R,0.540173962683184,5,Y,L,80,90,1
15,R,0.641031757957535,2,Y,R,34,67,1
15,R,1.00578193071124,1,Y,R,80,90,1
15,R,0.602863624066231,1,Y,R,80,90,1
15,R,0.797440735506825,2,Y,R,34,67,1
15,R,0.914109305056627,2,W,L,34,67,1
15,R,0.727670582578867,1,W,L,80,90,1
15,R,0.696278881121543,5,W,R,80,90,1
15,R,0.877623110893182,4,W,R,34,67,1
15,R,1.44142024457688,2,W,L,34,67,1
15,R,0.869866598557564,2,Y,R,34,67,1
15,R,0.952918306647916,5,W,R,80,90,1
15,R,0.606341375474585,5,W,R,80,90,1
15,R,0.529305050629773,5,Y,L,80,90,1
15,R,0.653327224121313,5,W,R,80,90,1
15,R,1.00247844244586,1,Y,R,80,90,1
15,R,0.559489228733582,4,Y,L,34,67,1
15,R,0.719275906609255,4,W,R,34,67,1
15,R,0.461958357118419,1,Y,R,80,90,1
15,R,0.685735961305909,2,Y,R,34,67,1
15,R,0.621207823816803,1,Y,R,80,90,1
15,R,0.589551422643126,5,Y,L,80,90,1
15,R,0.73664904004545,4,Y,L,34,67,1
15,R,0.84459844364028,1,Y,R,80,90,1
15,R,0.824788630823605,2,Y,R,34,67,1
15,R,0.519417420291575,4,W,R,34,67,1
15,R,0.702842592319939,5,Y,L,80,90,1
15,R,0.573338641348528,4,W,R,34,67,1
15,R,0.636375927657355,5,Y,L,80,90,1
15,R,0.460998107140767,2,Y,R,34,67,1
15,R,0.778697232817649,5,Y,L,80,90,1
15,R,0.530627347281552,4,W,R,34,67,1
15,R,0.636327554602758,4,W,R,34,67,1
15,R,0.593795330947614,5,Y,L,80,90,1
15,R,1.23691313884046,1,W,L,80,90,1
15,R,0.696641829155851,1,W,L,80,90,1
15,R,0.539673707302427,4,Y,L,34,67,1
15,R,0.560927200072911,5,Y,L,80,90,1
15,R,0.591831265221117,2,Y,R,34,67,1
15,R,1.47704143256124,4,W,R,34,67,1
15,R,0.776786046932102,2,Y,R,34,67,1
15,R,0.636379232644686,1,Y,R,80,90,1
15,R,0.62925367304706,1,W,L,80,90,1
15,R,0.791797013502219,4,W,R,34,67,1
15,R,1.00311900970701,1,W,L,80,90,1
